,begin,end,entry,links,max_page,titles
10,05.02.2019,14.07.2019,"['vodafone\'nun çarptığı mesai arkadaşımın kaleminden hikayesi.""taahhüt süremin bitmesine yakın çağrı merkezini aradım. çıkan müşteri hizmetleri yetkilisi ile yaptığım görüşme sonrasında aynı tarife ile aynı fiyattan 1 yıl daha devam edebileceğim söylendi ben de kabul ettim. fatura ödemesini otomatik ödemeyle yaptığım için kontrol etmemiştim. hesap hareketlerimi geçtiğimiz hafta kontrol ettiğimde benden son 5 aydır (yeni taahhüt döneminde) fazladan her ay 20 lira civarı para çekildiğini gördüm. müşteri hizmetlerini aradım ve çıkan yetkiliye durumu anlattım önce böyle bir taahhüdümün olmadığı söylendi görüşmelerin dinlenmesini talep ettim. yapılan kontroller sonrasında haklı olduğum bundan sonraki faturalardan alınan fazla ücretin düşüleceği ama aynı tarifeyle devam edemeyeceğim farklı bir tarife seçmem söylendi. farklı tarifeler uygun olmadığı için ben de başka operatöre geçtim zira taahhüdüm yoktu. müşteri hizmetlerini tekrar aradım ve alınan fazla ücretlerin iadesinin nasıl yapılacağını sordum. yine haklı olduğum fazla ücret çekildiği kabul edildi ama herhangi bir ücret iadesi yapılmayacağını söylediler ve ilave olarak şaka gibi aynı tarifeden aynı fiyattan devam edebileceğim söylendi ki artık ben operatörümü değiştirmiştim. bu şekilde ücret iadesinin yapılmamasından dolayı ben kendimi dolandırılmış gibi hissediyorum. satılan mal geri alınmaz, değiştirilmez mantığından ne farkı var bunun? belki dalga geçenler olacaktır 100 lira için uğraşmam diyenler vs. vodafone\'un yaklaşık 24 milyon abonesi olduğunu okudum 100.000 kişinin bu şekilde 100 lirasını iç etseler 100*100.000=10.000.000 tl yapar. ayrıca mesele paradan ziyade insanları bu şekilde aldatmaları, paralarını haksız yere almaları, aptal yerine koymaları. 100 lira değil 1000 lirada olsa yaptım oldu, ben vermem zihniyetinde vodafone. sikayetvar.com üzerinden şikayetimi yazdım, sosyal medya hesaplarımdan paylaştım 100\'lerce insan şikayetimi gördü ama geçen sürede vodafone umursamadı bile. sonra anladım ki vodafone hakkında yazılmış sayfalarca şikayet var ve vodafone\'nun bu şikayetlerle ilgilendiğine dair en ufak bir emare yok, umursamıyor. insanlar yedikleri kazıkla, yazdıkları şikayetle kalıyorlar. kepazeliklerini herkes bilsin, başkasını da çarpamasınlar diye de buradan yazmak istedim.şikayet var linki.https://www.sikayetvar.com/…zla-ucreti-iade-etmiyorokuyan, yorum yapan herkese teşekkürler.', 'vodafone kurumsal bir şirket olmadığından dolayı beni şaşırtmayan başlıktır.', ""sözlüğün iyice şikayetvar'a döndüğünü gösteren başlık. sözlük yönetimi artık bu şikayetler konusunda bir şeyler yapmalı."", 'bu kadar basit şeyleri sözlüğe taşımaya gerek yok. bunlar operatörlerin klasik adam kazıklama yöntemleri. ama çözüm çok basit: bu yazdığınız yazıyı buraya değil e-devlet üzerinden tüketici hakem heyetine yazıyorsunuz. tahmini 2 aya karar çıkar evinize tebligat gelir. sonra da mecburen ödeyecekler. yüz vermeyin bunlara. tüketici hakem heyetine başvuranlar yüksek oranda kazanıyor zaten. gidin hakkınızı kullanın.', '(bkz: tüketici hakem heyeti) başvuru yaparak kolayca çözüm yolu bulabileceğiniz dolandırıcılık türüdür.', ""beni de turkcell'in baz istasyonlarını kullandıklarını söyleyerek avlamaya çalıştılar :)"", '(bkz: vodafone) ne bekliyordunuz?(bkz: #28283754)(bkz: #30495566)(bkz: #31184330)(bkz: #65915274)(bkz: #65915836)', 'vodafone benim kredi kartımdan ve banka hesabımdan iki kez aynı faturayı tahsil etti. müşteri hizmetlerine dekontlarıyla beraber başvuru yaptığımda, bizim kayıtlarımızda mükerrer ödeme gözükmüyor dediler. ben de tüketici hakem heyetine başvurdum, hakem heyeti başvurumdan sonra vodafone, faturaları fazla ödemeden mahsup etti. şimdilerde salak salak mesaj atıp, bildirdiğiniz sorun üzerinde çalışıyoruz diyorlar.bir dünya salak tarafından yönetilen, bir dünya salağın da çalıştığı sözde kurumsal, özünde işportacıdan farkı olmayan şirket.bir de o müşteri temsilcisinin ağzını yayarak istediğin yere şikayet et tarzı uslubu yok mu, hah işte rezilliğin üstüne tüy dikmektir bu.vodafone mu lanet gelsin.', 'vodafone müşteri temsilcisilerinin beni yanlış bilgilendirerek tongaya getirip, ne idüğü belirsiz bir tarifeye taahhütlü geçirdikten sonra takındıkları o tavır ve ağzını yaya yaya konuşmalarını gördükten sonra vodafone\'nin artık dolandırıcı bir firmaya dönüştüğünü anlamıştım. ""gece nasıl rahat uyuyabiliyorsunuz?"" sorum üzerine ""çok güzel uyuyabiliyoruz"" demişti bir de pişkin pişkin. tanım: uzak durulması gereken bir firmanın sebep olduğu dolandırıcılık.', 'sözleşme yapalım tarifenizi 2 yıl aynı fiyattan kullanın dediler. tamam dedik. 1.yıl sonunda haber dahi vermeden 15tl zam yapmışlar tesadüfen farkettim. müşteri hizmetlerinde herhangi bir insan evladına ulaşamıyorsunuz. robotla konuşuyorsunuz. muhatap dahi bulamadım kendime olacak iş değil. insanları keriz yerine koymamalılar. gidip operatör değiştireceğim. hoş diğerleri de aynı ya napalım. elden başka bir şey gelmiyor.']",https://eksisozluk.com/vodafone-tarafindan-dolandirilmam--5929940,2,vodafone tarafından dolandırılmam
11,13.07.2019,0,"['müşteri sorunları ile ilgilenmeme, müşterisini mağdur etmeye karşı ortaya çıkan durum.15 gündür evde internet hizmeti alamamam ile bir kez daha yaşadığım durum. 3 yıldır abonesiyim het faturamı zamanında ödedim. fatura zamanları sürekli hatırlatma ile kendilerini hatırlatıyorlar fakat sorun çözmede aynı iştahı göstermiyorlar.']",https://eksisozluk.com/vodafone-umursamazligi--6106651,0,vodafone
12,13.12.2011,12.07.2019,"[""vodafone' un koç.net' i satın almasıyla yoluna devam edeceği koç.net' in yeni ismi.  umarım ttnet' i ve turkcell' i piyasadan silmeyi başarırlar.ayrıca"", ""koç.net haberleşme teknolojileri ve iletişim hizmetleri a.ş.'nin yeni adı."", ""vodafone'nun 2 sene önce aldığı borusan telekom fonksiyonları da bu isim altında hizmet vermektedir."", ""double allah belasini versin.once vodafone kontorlu hattimda yeterli bakiye yok diye internet paketim yenilenmedi (hadi bu benim bok yemem ama zamanlama muthis manidar)hemen ardindan biri adsl hatti (simdiki adiyla vodafone.net) kopup kopup gelmeye basladi. bunlar tam geceyarisi 12 itibariyle basladi. alti ustu bir dosya indirecektim mailden. allah belasini versin 2 saattir mail adresini acmaya calisiyorum. isin boktan yani yeni numaralarini bilmiyorum. internete de giremiyorum. bakiyem olmadigindan kimseyi de aramiyorum zaten. got gibi kaldim.ilk saat mail icin ugrastim son 1.5 saattir eksi sozluk'e girip bu entry'i yazabileyim diye ugrasiyorum.bunca ugras sirasinda laptopun sarji bitmek uzere. allah duble belani versin vodafone. mail falan da yalan oldu. saat 02:22 lan! allah binbir turlu belani versin. yarin cikista gorusecegiz senle, aldim telefon numaralarini. bekle hele sen!"", 'tam bir dakika önce arayıp ödenmemiş bir* faturam olduğunu hatırlatan bant kaydını dinleten oluşum. fırçalamak için arıyım dedim mesai saati dışında arama diyen başka bi bant kaydı dinlettiler. askerde kaset doldururdu millet bu kadar yadırgamazdım.ulan her şeyi geçtim de uyanık olduğumu nerden biliyonuz lan..  mnskym bu saatte telefon çalınca anlık ekşın varyetesi gündeme gelip kendini kaybettirdi, ufak çapta bi heyecan yaşadım..telefonunuzu* tüm tuvaletlere yazıcam olm.', 'youtube\'da 3 dakikalık 240p kalitedeki videoyu 24 dakikada doldurabilen internet sağlayıcımsı. yemin ederim her ay bunlara verdiğim 51 tl\'yi sokağa atsam bu kadar üzülmem. en azından canım istedi ben yaptım derim. arkadaş hergün en az 25 (yirmibeş!!!!) defa internet kesilir mi yahu? teknik servisi aradığınız zaman da ""altyapınızdan kaynaklı, biz birşey yapamayız"" diyerek kayıtsız kalıyorlar. 1999 yılında 56kb modemler vardı hatırlarsınız. 2012 yılında hız testi yapıyorum çıkan sonuç 150kb!!!! mnkoyim böyle servis sağlayıcısının. hayır bi de tutturmuşlar ""taahhüdünüz var çıkamazsınız"" diye. ""e o zaman sorunu halledin"" diyorum, ""bizim yapabileceğimiz bişey yok!!"" cevabını alıyorum. ""ne yani, siz şimdi \'biz sizi s.kiyoruz mu diyosunuz?\' "" diye de ağzımdan kaçırdım bi defasında. ama haketmiyolar mı sözlük???', ""biri adsl'in yeni sahibi..ayrica, cuma'dan beri internet hizimi talebim üzerine arttirmayi basaramayan şirket.eskiden 1 saat sonra acilirdi. niye böyle oldu anlamadim. kac kere de aradim. fuck lan."", 'satış yapmak için telefonla arayan, pazarlamacı şirket.işte olduğumdan annem çıkmış telefona, doğal olarak internet ve adslden anlamadığını ve ilgilenmediğini söyleyip benim numaramı vermiş. sonra numaranı verdim diye bana haber verdi. buraya kadar herşey normal.5 dk geçmeden aradılar. işte faturanız şu kadar, bizde şu kadar vs. vs. 1-2 dk anlattı. sonra zaten annenizde kabul etti size bilgi vermek için aradık dedi.işte tam bu noktada kayış koptu, tepem attı karşıdaki menopoz teyzeye(yada kezban abla) direk çemkirdim, özür bile dilemediler, yanlış anlaşılma var bile demediler, utanmadan annenizi arayın diyorlar birde. şimdiye kadar bir çok adsl firması aradı aynı şekilde, önce ev sonra ailem cep telefonumu vererek beni aradılar. ama hiç biri böyle bir yalancılık yapmadı. hepsiyle gayet insancıl şekilde konuştuk.neden benimle böyle konuşuyorsun bre ibişler. ilk önce yalancılık yapmamayı, sonrada müşteri ilişkileri nasıl olurmuş onu öğrenin. zaten önceki entrylerden de bahsedildiği üzere adsl işinide beceremeyen firma imiş. üstüne üstlük 2 yıl taahüte bağlamaya çalışıyorlar.şöyle düşünün eğer müşteri temsilciniz yanlış anlaşılma olmuş kusura bakmayın dese bu entry olmayacaktı.böyle firmalar oldukça ttnet daha çok kazanmaya devam eder. gerçekten bir çok şeyi hakediyoruz. terbiyesiz, yalancı bir firmadır kendileri. uzak durun.', ""15gb adil kullanım kotasını aştığım için 2 hafta önce 1 megabit'e düşürdükleri ve hiçbir zaman 6 megabit'in üzerinde hız görmediğim bağlantı,  an itibari ile coşmuş ve 8 megabit'i görmüştür. torrent listesi bayram ediyor şu an ve dede yadigarı onixon modemimden dumanlar çıkıyor. böyle de güzellikler yapan bir internet sağlayıcısıdır."", 'bugun beni arayan internet servis saglayicisi.0530lu bir numaradan arandim ve hizli konusan bir abi birseyler anlatmaya basladi, aralarindan secebildigim tek cumle internetinize ne ucret oduyorsunuz oldu. bunu size neden soylemeliyim cevabini verdigimde soyledigi']",https://eksisozluk.com/vodafone-net--3174993,43,vodafone net
13,05.07.2015,27.06.2019,"[""son zamanlarda çevremde sıkça gözlemlediğim durum. konunun nedenleri daha detaylı araştırınca bir turkcell müşterisi olarak gerçekten geçmek için birçok sebep gördüm. bunlardan ilki tabii ki fiyat politikası. turkcell'de herhangi bir tarifenin fiyatı ile bu tarifeye benzer özelliklere sahip vodafone'daki bir tarifeye baktığınızda neredeyse yarı yarıya fiyat farkının olduğu görülüyor. bir diğer nedeni ise turkcell'in müşteri hizmetlerinin hiçbir şekilde sorunları çözemiyor olması. şu şekilde tarifeleri karşılaştıracak olursak"", '(bkz: reklamı yüzünden kendinden soğutan ürünler)', 'daha uygunu için(bkz: avea)', 'internet perfonmansında sıkıntı yaşamamaktır,ancak sesli görüşmelerde kesintilere maruz kalmaktır.', ""turkcell'in eski müşterilerine değer vermemesinden kaynaklanan durum. numara taşıma fırsatları daha cazip olduğu için yapanlar çok fazla, ben de dahil. ha bir de, (bkz: #52888554)"", ""turkcell'in son 1-2 yıldır çekim kalitesindeki düşüş ve internet yavaşlığı sebebiyle yapmayı ciddi ciddi düşündüğüm şey. fiyat politikası da buna itiyor zaten."", ""paket fiyatları hakkında çarptırılmış bilgiler yer alan başlık. turkcell fiyatları mevcut müşteri tarifesi verilirken, vodafone fiyatlari yeni geçiş tarifesi olarak verilmiştir. aynı arkadaş bu mantıkla 1 yıl vodafone kullandıktan sonra vodafone'dan turcell'e geçmek başlığında yazacaktır.not: yeni geçenler için 49 tl'ye 1000 dakika 1000 sms 1 gb değil 1000 dakika 4 gb 1000 sms verilmektedir."", ""turkcell'in neticesi havalarda olduğundan ötürü müşteri kaybetmesine yol açacaktır."", ""yanlıştır. vodafone'da müşteri hizmetleri yoktur. herhangi bir sorun yaşadığınızda size önce öyle bir sorun olmadığı kabul ettirilmeye çalışılır. eğer inatçı biri iseniz ve sorun konusunda ısrar ederseniz bayiye yönlendirilirsiniz. bayi denen yapı garabeti zaten tahsilat ve satış dışında bi' halttan anlamadığı için sizi tekrar müşteri hizmetlerine yönlendirir ve lanet bir kısır döngüye girerseniz. turkcell pahalıdır ama özel müşteriler çağrı merkezi birimi adı altında fişlenmediyseniz yardım konusunda sıkıntı çekmezsiniz. avea ise her türlü sorunu gözardı edecek ucuzluktadır. turkcell'den ayrılmak isteyen avea'ya geçmeli."", ""4*4'den inip , 4*2 jeepe binmek gibi. zira 4*4 her yolda gider ama 4*2 dağlı yollarda zorlanır hatta kalır.not: vodafone (öğrenciyim)""]",https://eksisozluk.com/turkcellden-vodafonea-gecmek--4844482,126,turkcell'den vodafone'a geçmek
14,11.07.2019,0,"[""sürekli mobinge maruz kalacak ve en sonunda ait hissedeceği kuruma girecek çalışanlardır. gerçi türkcell'e de girdiklerinde, bambaşka mobbinglere maruz kalacaklarını düşünmekteyim.""]",https://eksisozluk.com/soyadi-turksel-olan-avea-veya-vodafone-calisani--6104309,0,soyadı türksel olan avea veya vodafone
15,10.01.2019,0,"[""edit: 14 ocak oldu, hala oyalıyorlar. hayatımda müşterisine bu derece değer vermeyen bir firma görmedim. bir kere bile aramadılar.31 aralık 2018'de başvurduğum internet hizmetinin hala kurulumunun yapılmaması rezaletidir.31 aralık 2018'de vodafone palladium şubesinden mevcut superonline üyelik cayma bedelini de karşılayacakları şekilde 100 mbit fiber max başvurusunda bulunarak evrakları imzaladım ve kurulum için ertesi veya en kötü bir gün sonra aranacağım söylendi. sonrasındaki gelişmeleri aktarıyorum"", 'vodafone için şaşırtmayan, neredeyse standart uygulamaları denebilecek bir rezalet.']",https://eksisozluk.com/10-ocak-2019-vodafone-fibermax-rezaleti--5903508,0,10 ocak 2019 vodafone fibermax rezaleti
16,29.11.2018,0,"[""bu sadece vodafone'a has değil bütün gsm operatörlerinin ortak yöntemi."", 'bir tık ile hatta çaldır kapatla bile bilumum paketlere abone yapıyorlar,ama çıkana kadar sırat köprüsünden geçiriyorlar,ola ki geçtin ip var deyip tekrar geçirmeye çalışıyorlar.zor iş umarım çözersiniz 1 yıl 69 tl ödedim bu vodafone çakallarına bu yüzden', 'şimdilik birkaç kez tıklamaktan kurtulduğum fakat dalgın bir anda faturayı kabartabilecek bir çakallık.', 'üyelerin cebinden para tırtıklama amacı taşıyan pazarlama yöntemi. etik olmadığını düşünüyorum. yetkililere ""düşüyor mu böyle?"" diye sorası geliyor insanın.', 'gündem olmasını istediğim çakallık. şu şekilde işliyor: telefonunuzun ekranına birden zort diye bir pencere atlıyor, şunu onaylayın ve şu hedeye abone olun gibisinden. evet hayır seçeneği geliyor, bir anlık dalgınlıkla evete tıklarsanız abone olmuş oluyorsunuz, tonla paranız gidiyor ve sonra müşteri hizmetlerine ulaşmaya çalışıyorsunuz abonelikten çıkmak için. eminim birçok mağduru vardır, özellikle telefondan çok anlamayan yaşlı analarımız-babalarımız çok düşüyordur bu tuzağa. destek olun, bu şark kurnazlığı sona ersin.edit: aramaya inandım, bu başlığı buldum ve buraya yazdım ama yazmaz olaydım. meselenin ne olduğunu hiç açıklamayan bir başlık. eminim ""ekrana zort diye atlayan vodafone teklifleri"" diye başlık açsaydım gündem olurdu.', ""türkcell'im de yapmış olduğu dolandırıcılık tipi."", 'kesinlikle dolandırıcılıktır, büyük firmaların bu tarz ucuz numaraları tiksindirtiyor', 'benim de başıma gelen dolandırıcılıktan hallice durum. koskoca dünya markası vodafone bunu yaparak ne amaçlamaktadır? resmen spam atıyor telefona.dalgınlığıma gelse ve tamama tıklasam hop 30-40 liralık paket kitlendi. kaç defa arayıp bu bildirimleri iptal etmek istiyorum dedim ama takan yok.', 'demek bunun tek mağduru ben değilmişim. (bkz: igrenç pislikler)', '(bkz: tüketici hakem heyeti)']",https://eksisozluk.com/vodafone-menu-kurnazligi--5860565,0,vodafone menü kurnazlığı
17,08.07.2019,0,"['kişisel verileri koruma kurulu tarafından ilan edilen olayın mağdurlarıdır.ankara’da yer alan bir bayinin çalışanının yaklaşık 5-6 bin abonenin kişisel verilerini bahis sitelerine sattığı söyleniyor. abonelerin fotoğrafları da bu bilgilere dahil. not: olay iddia değildir. kurum sayfasında veri ihlallerinin ilan edilmesi zorunlu olduğu için ilan edilmiş bir olaydır.', 'vodafone.net\'e geçtiğimin ertesi günü bir telefon dolandırıcısı tarafından aranarak ""vodafone üyeliği nedeniyle digitürk aboneliği de kazandınız"" tarzı bir mevzuya maruz kalmış olan benim de çoook öncelerden katıldığım kervandır.', 'saçma sapan bahis sitesi reklamlarının telefon numaramı nasıl öğrendiği anlaşıldı. engelle engelle bitmedi numaraları.', 'kişisel veriler ile ilgili sorunun ankarada lotus telekom adında bir bayide yaşandığı söyleniyor. bu bayiden abonelik alanların dikkatli olmasında fayda var.']",https://eksisozluk.com/kisisel-verileri-calinan-vodafone-aboneleri--6100553,0,kişisel verileri çalınan vodafone aboneleri
18,07.07.2019,0,"[""vodafone türkiye'nin metin tekin ve feyyaz uçar ile çektiği çalıntı 5g reklamı""]",https://eksisozluk.com/vodafone-5g-reklaminin-ericssondan-calinti-olmasi--6099882,0,vodafone 5g reklamının ericsson'dan çalıntı
19,18.06.2013,07.09.2018,"['vodafone gibi dünya çapında bir şirketin halihazırda para ödediğin tarifeni yurt dışında da kullanabilmek için aldığı anlamsız ekstra günlük 10 lira ücretin kılıfı. sen vodafonesun büyük düşün.', 'vodafone kırmızı pasaporttan farkı, tarifenizdeki interneti de kullanabiliyor olmanızdır.', ""vodafone ülkeleri'ne seyahat edenler için çok çok mantıklıdır, özellikle internet için.günlük 10 tl ücret, diğer operatörlerin benzer hizmet ücretleri ile karşılaştırığında son derece ekonomiktir.daha önce günlük 25mb internet sınırı vardı ama kaldırıldı. artık tarifenizde kaç gb internet varsa tamamını hiçbir sınırlama olmadan yurtdışında kullanabiliyorsunuz. benzer şekilde dakikalarınızı da gelen aramalar, bulunduğunuz ülke yönüne tüm aramalar ve türkiye yönüne tüm aramalar için kullanabiliyorsunuz."", 'her şey dahil lafının gerçekten arkasında duruyorlarsa ileride başlarına büyük sorunlar açabilecek şirket.', 'günlük 10tl karşılığında, bulunduğunuz tarifedeki konuşma, sms ve internet haklarını vodafone ülkelerindeyken kullanmanızı sağlayan kampanyadır. normalde çok pahalı olan türkiye operatörüyle yurtdışında internet kullanımı, bu şekilde ucuza getirilebilir.', ""hastasıyım. vodafone bunu kaldırırsa, sim kartı tuvalete atarım, arkasından küfrederim.günde 10 liraya gerçekten sınırsız kullanım verir. hatta bilgisayarda kullanırken işletim sistemi kendi kendini güncellemiş farkına varmadım 10 lira fatura geldi. turkcell'de olsam 3125 tl fatura gelirdi. sağolsun varolsunlar."", ""2-3 kere kullanmış olduğum, henüz bir yamuğunu görmediğim ender vodafone servislerinden.yurtdışında rahat rahat internet kullanma özgürlüğü sağlar size. offline harita ile uğraşmadan doya doya açarsınız google maps'i."", 'ensarcılara * geçmek istemediğim şu günlerde ihtiyaç duyduğum paket. velakin ki tongaya gelmek istemiyorum. şu anda günlük fiyat 12.90 tl görünmektedir.o ülkede vodafone mu seçili olmalı bunu bilen var mı? örneğin bu zıkkım paketten aldık o ülkede de vodafone var diyelim ama çekmediği için gittik başka operatör seçtik. yine de geçerli mi?', ""yurtdisinda hic kullanmadigim gunlerde dahi hattimdan belirli saatlerde sanki 0,8 kb - 1,4 kb gibi absurt miktarlarda data kullanilmis gibi gosterilip her gun opsiyon ucreti tahakkuk ettirilen bir garip tarife. 15 gun boyunca tas catlasa 3-4 gun kullanmisim, geri kalan gunler sadece wi-fi ile internete girip hic bir arama yapmamis yahut aranmamisim, bir baktim adamlar 15 gun boyunca her gune catir catir 12,90 tl gecirmisler. turkcell'den kurtulduk derken bakalim simdi gorecegiz vodafone bir derde derman olabiliyor muymus. ha iade etmezlerse artik tuketici hakem heyetinden karar alip avukat eliyle icraya koyduracagim ki her bir fatura icin fazladan tahsil etmeye calistiklari bedellere ek olarak 250'ser tl daha odeyiversinler."", '10-18 eylül bayram tatilinde yurt dışına çıkmadan önce mobil verimi kapatmama ve wifi dışında hiç bir mesaj konuşma ve internet kullanmama rağmen faturaya yansıtılan hizmettir. bu parayı geri almak içinde günlerce uğraşmanız gerekmektedir. ""eğer hiç kullanmazsanız ücret ödemezsiniz"" sloganı da tamamen yalandır. ramazan bayramında ilk ay bizden kampanyası ile turkcell den geçtiğim vodafone hayal kırıklığı. neredeyse 20 yıl turkcell kullanıp böyle bir durum yaşamamıştım. bir bilgi mesajı bile atmadan parayı faturanıza yansıtan vampir vodefone.']",https://eksisozluk.com/her-sey-dahil-vodafone-pasaport--3886080,3,her şey dahil vodafone pasaport
20,02.07.2019,0,"[""bursa da yaşıyordum ancak iş için ankara'ya taşınmak zorunda kaldım.bursa'da kullandığım ve aylık 57 tl ödediğim 2 yıl taahhütlü internetimi ankarada ki yeni adresime taşıttırmak için vodafone'u aradım yeni adres bilgilerimi verdim ancak yeni adresim de vodafone fiber altyapısı olmadığını belirttiler.yeni adresimde uydunet ve türk telekom fiber altyapısı olduğunu söylediler bu altyapıları kullanarak size hizmet veririz ama mevcut paket-taahhütnamenizi (57 tl aylık ödüyorum) değişitirip yeni paket almak zorundasınız dediler yeni dediği pakette 110 tl !! teşekkürler o zaman ben cayma bedeli olmadan iptal etmek istiyorum dedim sonuçta neden 57 tl öderken benden kaynaklı olmayan bir altyapı durumu için taahhütümü bozup aynı pakete 110 tl veriyimki dedim müşteri hizmetlerine vodafone politikamız böyle iptal ederseniz cayma bedeli alırız dedi.vodafone yetkilisi falan okuyorsa bu yaptığınızın adı bildiğiniz insanların parasını gasp etmektir hem altyapı yok hemde cayma bedeli almaya çalışmak""]",https://eksisozluk.com/vodafone-netin-son-rezilligi--6094218,0,vodafone net'in son
21,02.07.2019,0,"[""aşağıdaki ilgili habere göre beşiktaş'a 5 yıldır göğüs reklamı sponsoru olan vodafone ile beşiktaş kulübü arasında artan döviz kurundan kaynaklanan bir sıkıntı varmış. vodafone, beşiktaş kulübünden indirim istemiş ama kabul görmemiş arada ciddi fark olduğundan anlaşmanın zor olduğu belirtilmiş.beşiktaş kulübü de alternatif olarak bahçeşehir kolejine göğüs reklamı vermek için görüşmelere başlamış.vodafone veda mı ediyoreğer doğru ise beşiktaş yönetiminin ne kadar plansız ve programsız kişiler tarafından yönetildiğinin resmi kanıtıdır. vodafone sana neden sponsor olur? bir vizyonun, amacın,planın ve hedefin vardır? her sene şampiyonlar liginde oynamayı hedef koyarsın ve başarırsın. ama sen hedef küçültürsen,böyle büyük bir global markada sana sponsor olmaktan vazgeçer. kimse kusura bakmasın ama göğüs reklamında bahçeşehir koleji yazan bir formaya sahip takımın global hedeflerinin olduğu, dünya da 100 milyon taraftara sahip olacağı masallarına küçük çocuklar bile inanmaz.""]",https://eksisozluk.com/vodafone-besiktasa-veda-mi-ediyor--6094089,0,vodafone beşiktaş'a veda mı
22,01.07.2019,0,"['haberim olmadan faturalıya geçirtip beni 60 lira ödemeye zorlayan, insanı ebleh yerine koyan vodafone\'un yaşattığı rezalettir.benim iki yıldan fazladır vodafone faturasız hattım var. bugün telefonuma vodafone\'dan ""\'faturalıyı dene\'ye geçişiniz onaylanmıştır"" diye bir mesaj geldi. böyle bir isteğim olmadığı için 542\'yi aradım. müşteri temsilcisine faturalıya isteğim dışında geçildiğini söyledim. inceleme sonucunda temsilci bana ""telefona gelen bildirimden onaylayarak geçmişsiniz"" dedi. ben tekrardan böyle bir isteğimin olmadığını ve böyle bir işlemde bulunmadığımı söyledim. bildirim denilen şeyin ne olduğunu sordum. ""vodafone yanımda uygulamasına girince karşımıza çıkan bir şey mi acaba?"" diye sorduğumda bana ""hayır, bildirim, telefonda bir anda karşınıza çıkabilecek bir şey yani belki farkında olmadan onaylamış olabilirsiniz"" tarzında bir şey söyledi. böyle bir işlem yapmadığımı üçüncü kez tekrarladım ve beni uzman temsilciye aktardı ve uzmana da sorunu anlattım. uzman da bu işlemi gerçekleştirmişsiniz deyince ekledim:""diyelim ki dediğiniz şekilde bir bildirim geldi ve ben de tam o anda telefonda bir işlem yaparken gayriihtiyari bir şekilde onayladım ve bir parmak basımından ibaret bu işlemi gerçekleştirdim... böyle ciddi bir işlemin bir parmak basımından ibaret olması doğru değil"" dedim.o da:""teknoloji gelişiyor, teknolojiye ayak uyduruyoruz"" tarzında şeyler söyledi.ben de:""teknolojinin gelişmesi güzel bir şey fakat bazı şeyler güvenli ve garanti hale getirilirse güzeldir. örneğin', 'telefonun sim kartı uygulamasından kapatılabilecek bir mesaj gelmesi durumu. bana da 2 gb hediye ettiler durduk yere geçen gün. ama bu tarz bir değişikliğin ordan yapılması konusunda yazar haklı.ilk kez bir rezalet başlığına puan veriyorum. puanım 8/10.(sim kart mesajının kapatılabiliyor olması ve senin okumadan onayla demiş olman sebebiyle 2 puan kırdım.)edit:okumadan onaylamamak önemliedit2: yazar okumadan onaylamadığını beyan ediyor. puan 9 oldu :)']",https://eksisozluk.com/1-temmuz-2019-vodafone-rezaleti--6093195,0,1 temmuz 2019 vodafone rezaleti
